idx,x,y,left_width,right_width,fixed_left_width,fixed_right_width,fixed_radius
167,-1.8446639971339458,0.1432939580248368,1.0222222222222221,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
168,-1.876743471251889,0.14194243288063008,1.0222222222222221,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
169,-1.8959748713708637,0.1398829280234493,0.9111111111111112,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
170,-1.9506504869762133,0.15278447377267323,0.9111111111111112,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
171,-1.9988151131421705,0.15502576243053656,0.9333333333333333,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
172,-2.0541325596629467,0.1577782991069055,0.9333333333333333,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
173,-2.1112935324483724,0.17140111640387623,0.9333333333333333,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
174,-2.1743924112471182,0.17413329449349976,1.0666666666666669,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
175,-2.2224361801544763,0.17638902034706186,1.2,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
176,-2.2479596480481896,0.17402017537688627,1.3333333333333335,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
177,-2.2630048900409463,0.1757406526963067,1.4666666666666668,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
178,-2.3059786685866497,0.18730363143363282,1.6,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
179,-2.36002042041272,0.17574269589477315,1.7333333333333334,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
180,-2.416271006078228,0.17416014494053403,1.7333333333333334,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
181,-2.46287329354497,0.199176898609356,1.8666666666666667,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
182,-2.4804402295123222,0.2196429079619349,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
183,-2.471611760604334,0.2100313412428035,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
184,-2.5630115128924174,0.19007311597526438,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
185,-2.601803990282333,0.19081477497519972,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
186,-2.647786214801186,0.20047205271003443,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
187,-2.6814390208286967,0.21002943642628621,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
188,-2.694002179976583,0.22275587103904054,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
189,-2.705813908354811,0.22643883700365802,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
190,-2.735141727573562,0.21824323087536115,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
191,-2.7757347276412836,0.21702648414818618,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
192,-2.8238105980262853,0.23055059850931003,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
193,-2.8476844863605795,0.22677483125015038,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
